sal_id,svc_id,org_id,org_name,service_name,location_name,category,what,eligibility,address_1,city,zip,lat,lon,service_area,phone,phone_label,phone2,phone2_label,phone2_source_url,website,availability,hours_text,flags,notice,status,checked_at_entry,entry_method,source_type,source_name,source_url,internal_note
sal_city_of_cooling_center_at_westland_fire_station_1,,org_city_of_westland,City of Westland,Cooling center at Westland Fire Station 1,Cooling center at Westland Fire Station 1,shelter.cooling,A cool place to go on very hot days. You can charge your phone. Bring something to read.,Anyone.,35701 Central City Pkwy,Westland,48185,42.342267,-83.392307,,734-467-3201,,,,,https://www.cityofwestland.com/,call_first,Open only on very hot days (feels like 104 or more). Then every day 8am-8pm. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Westland website,https://www.cityofwestland.com/481/Emergency-Cooling-Shelters-Open,
sal_city_of_cooling_center_at_the_westland_police_department,,org_city_of_westland,City of Westland,Cooling center at the Westland Police Department,Cooling center at the Westland Police Department,shelter.cooling,A cool place to go on very hot days. You can charge your phone. Bring something to read.,Anyone.,36701 Ford Rd,Westland,48185,42.323632,-83.403241,,734-722-9600,,,,,https://www.cityofwestland.com/,call_first,Open only on very hot days (feels like 104 or more). Then 24 hours a day. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Westland website,https://www.cityofwestland.com/481/Emergency-Cooling-Shelters-Open,[2026-09-24] Map point from the USGS National Structures Dataset: Police Stations record for the same street address; the Census geocoder had no match.
sal_city_of_cooling_center_at_the_westland_friendship_center,,org_city_of_westland,City of Westland,Cooling center at the Westland Friendship Center,Cooling center at the Westland Friendship Center,shelter.cooling,A cool place to go on very hot days. You can charge your phone. Bring something to read.,Anyone.,1119 N Newburgh Rd,Westland,48185,42.316948,-83.408513,,734-722-7628,,,,,https://www.cityofwestland.com/,call_first,"Open only on very hot days (feels like 104 or more). Then Mon and Fri 9am-5pm, Tue-Thu 9am-7pm. Call first.",,,active,2026-09-24,auto_check,seed_list,City of Westland website,https://www.cityofwestland.com/481/Emergency-Cooling-Shelters-Open,
sal_city_of_cooling_center_at_jefferson_barns_westland,,org_city_of_westland,City of Westland,"Cooling center at Jefferson Barns, Westland","Cooling center at Jefferson Barns, Westland",shelter.cooling,A cool place to go on very hot days. You can charge your phone. Bring something to read.,Anyone.,32150 Dorsey St,Westland,48185,42.292459,-83.356471,,734-595-0288,,,,,https://www.cityofwestland.com/,call_first,Open only on very hot days (feels like 104 or more). Then Mon-Fri 9am-5pm. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Westland website,https://www.cityofwestland.com/481/Emergency-Cooling-Shelters-Open,
sal_city_of_cooling_center_at_the_william_p_faust_library_we,,org_city_of_westland,City of Westland,"Cooling center at the William P. Faust Library, Westland","Cooling center at the William P. Faust Library, Westland",shelter.cooling,A cool place to go on very hot days. You can charge your phone. Bring something to read.,Anyone.,6123 Central City Pkwy,Westland,48185,42.328357,-83.399601,,734-326-6123,,,,,https://www.cityofwestland.com/,call_first,"Open only on very hot days (feels like 104 or more). Then Mon-Thu 9am-9pm, Fri-Sat 9am-5pm. Call first.",,,active,2026-09-24,auto_check,seed_list,City of Westland website,https://www.cityofwestland.com/481/Emergency-Cooling-Shelters-Open,
sal_city_of_cooling_center_at_the_garden_city_police_departm,,org_city_of_garden_city,City of Garden City,Cooling center at the Garden City Police Department,Cooling center at the Garden City Police Department,shelter.cooling,The police lobby is open all day and night as a cool place to go in very hot weather.,Open to residents.,6000 Middlebelt Rd,Garden City,48135,,,garden_city,734-793-1700,,,,,https://www.gardencitymi.org/,call_first,Lobby open 24 hours a day. Call first in a heat wave.,,,active,2026-09-24,auto_check,seed_list,City of Garden City website,https://www.gardencitymi.org/853/Cooling-Centers,"[2026-09-24] Matched its source page, but held: it has an address the Census geocoder could not place, and query-spec gives a row with no coordinate distance band 0, so it would rank as nearest for everyone in the area. Publish once it has a coordinate, or once a coarse area for non-DV rows is decided. [2026-09-24] Published with service_area ""garden_city"" (Kyle's choice (a)): it ranks by that area's reference point and shows ""Serves"" it, never a distance."
sal_city_of_cooling_center_at_the_garden_city_public_library,,org_city_of_garden_city,City of Garden City,Cooling center at the Garden City Public Library,Cooling center at the Garden City Public Library,shelter.cooling,A cool place to go during library hours in very hot weather.,Open to residents.,31735 Maplewood St,Garden City,48135,42.332251,-83.354259,,734-793-1830,,,,,https://www.gardencitymi.org/,call_first,"Library hours: Mon-Thu 10am-8pm, Fri-Sat noon-5pm. Call first in a heat wave.",,,active,2026-09-24,auto_check,seed_list,City of Garden City website,https://www.gardencitymi.org/853/Cooling-Centers,
sal_city_of_cooling_center_at_the_kennedy_memorial_building_,,org_city_of_lincoln_park,City of Lincoln Park,"Cooling center at the Kennedy Memorial Building, Lincoln Park","Cooling center at the Kennedy Memorial Building, Lincoln Park",shelter.cooling,"A cool place with seats, restrooms and water during extreme heat. It is at the senior center.",Open to all residents.,3240 Ferris Ave,Lincoln Park,48146,42.237881,-83.176967,,313-386-1800,City Hall,,,,https://www.citylp.com/,call_first,Open only during extreme weather. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Lincoln Park website,https://www.citylp.com/310/Cooling-Warming-Centers,
sal_city_of_cooling_center_at_the_lincoln_park_public_librar,,org_city_of_lincoln_park,City of Lincoln Park,Cooling center at the Lincoln Park Public Library,Cooling center at the Lincoln Park Public Library,shelter.cooling,"A cool place with seats, restrooms and water during extreme heat.",Open to all residents.,1381 Southfield Rd,Lincoln Park,48146,42.250809,-83.179779,,313-386-1800,City Hall,,,,https://www.citylp.com/,call_first,Open only during extreme weather. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Lincoln Park website,https://www.citylp.com/310/Cooling-Warming-Centers,"[2026-09-24] Map point from the IMLS Public Libraries Survey FY 2024, outlet file record for the same street address; the Census geocoder had no match."
sal_city_of_cooling_center_at_the_lincoln_park_police_depart,,org_city_of_lincoln_park,City of Lincoln Park,Cooling center at the Lincoln Park Police Department,Cooling center at the Lincoln Park Police Department,shelter.cooling,"A cool place with seats, restrooms and water during extreme heat.",Open to all residents.,1427 Cleophus Pkwy,Lincoln Park,48146,42.250784,-83.181685,,313-386-1800,City Hall,,,,https://www.citylp.com/,call_first,Open only during extreme weather. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Lincoln Park website,https://www.citylp.com/310/Cooling-Warming-Centers,
sal_city_of_cooling_center_at_the_lincoln_park_community_cen,,org_city_of_lincoln_park,City of Lincoln Park,Cooling center at the Lincoln Park Community Center,Cooling center at the Lincoln Park Community Center,shelter.cooling,"A cool place with seats, restrooms and water during extreme heat.",Open to all residents.,3525 Dix Hwy,Lincoln Park,48146,42.233720,-83.194631,,313-386-1800,City Hall,,,,https://www.citylp.com/,call_first,Open only during extreme weather. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Lincoln Park website,https://www.citylp.com/310/Cooling-Warming-Centers,
sal_city_of_warming_center_at_the_kennedy_memorial_building_,,org_city_of_lincoln_park,City of Lincoln Park,"Warming center at the Kennedy Memorial Building, Lincoln Park","Warming center at the Kennedy Memorial Building, Lincoln Park",shelter.warming,"A warm place with seats, restrooms and water during extreme cold. It is at the senior center.",Open to all residents.,3240 Ferris Ave,Lincoln Park,48146,42.237881,-83.176967,,313-386-1800,City Hall,,,,https://www.citylp.com/,call_first,Open only during extreme weather. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Lincoln Park website,https://www.citylp.com/310/Cooling-Warming-Centers,
sal_city_of_warming_center_at_the_lincoln_park_public_librar,,org_city_of_lincoln_park,City of Lincoln Park,Warming center at the Lincoln Park Public Library,Warming center at the Lincoln Park Public Library,shelter.warming,"A warm place with seats, restrooms and water during extreme cold.",Open to all residents.,1381 Southfield Rd,Lincoln Park,48146,42.250809,-83.179779,,313-386-1800,City Hall,,,,https://www.citylp.com/,call_first,Open only during extreme weather. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Lincoln Park website,https://www.citylp.com/310/Cooling-Warming-Centers,"[2026-09-24] Map point from the IMLS Public Libraries Survey FY 2024, outlet file record for the same street address; the Census geocoder had no match."
sal_city_of_warming_center_at_the_lincoln_park_police_depart,,org_city_of_lincoln_park,City of Lincoln Park,Warming center at the Lincoln Park Police Department,Warming center at the Lincoln Park Police Department,shelter.warming,"A warm place with seats, restrooms and water during extreme cold.",Open to all residents.,1427 Cleophus Pkwy,Lincoln Park,48146,42.250784,-83.181685,,313-386-1800,City Hall,,,,https://www.citylp.com/,call_first,Open only during extreme weather. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Lincoln Park website,https://www.citylp.com/310/Cooling-Warming-Centers,
sal_city_of_warming_center_at_the_lincoln_park_community_cen,,org_city_of_lincoln_park,City of Lincoln Park,Warming center at the Lincoln Park Community Center,Warming center at the Lincoln Park Community Center,shelter.warming,"A warm place with seats, restrooms and water during extreme cold.",Open to all residents.,3525 Dix Hwy,Lincoln Park,48146,42.233720,-83.194631,,313-386-1800,City Hall,,,,https://www.citylp.com/,call_first,Open only during extreme weather. Call first.,,,active,2026-09-24,auto_check,seed_list,City of Lincoln Park website,https://www.citylp.com/310/Cooling-Warming-Centers,
sal_oakland_county_michigan_works_novi_service_center,,org_oakland_county_michigan_works,Oakland County Michigan Works!,Michigan Works! Novi service center,Michigan Works! Novi service center,jobs.find,"Free help finding a job: computers, job search tools, workshops on resumes and interviews, job fairs and career coaching. Help with an unemployment claim. Some programs can help pay for training.","Open to everyone. Some programs have rules about who can join. For same-day help with an unemployment claim, come by 3:30pm.",31186 Beck Road,Novi,48377,42.523415,-83.516645,,(248) 926-1820,,,,,https://www.oaklandcountymi.gov/business/workforce-development,scheduled,,,,active,2026-09-24,auto_check,seed_list,Oakland County Michigan Works! website,https://www.goodwilldetroit.org/career-centers/michigan-works-novi/,
